match_id,match_date,match_week,home_team,away_team,player,player_id,team,position,minute,second,period,shot_body_part,shot_type,shot_technique,shot_first_time,shot_one_on_one,under_pressure,play_pattern,shot_outcome,shot_statsbomb_xg,shot_x,shot_y
3879614,2015-11-08,12,Torino,Inter Milan,Mauro Emanuel Icardi Rivero,6987.0,Inter Milan,Left Center Forward,35,28,1,Right Foot,Open Play,Normal,True,,,From Throw In,Saved,0.09263591,105.1,48.3
3879614,2015-11-08,12,Torino,Inter Milan,Andrea Belotti,7471.0,Torino,Left Center Forward,45,36,1,Right Foot,Open Play,Normal,,,True,Regular Play,Blocked,0.022817021,95.8,45.8
3879614,2015-11-08,12,Torino,Inter Milan,Fabio Quagliarella,7011.0,Torino,Right Center Forward,47,26,2,Right Foot,Open Play,Volley,True,,,From Corner,Saved,0.3041001,113.0,43.0
3879614,2015-11-08,12,Torino,Inter Milan,Andrea Belotti,7471.0,Torino,Left Center Forward,47,27,2,Right Foot,Open Play,Half Volley,True,,,From Corner,Saved,0.7311535,118.0,38.3
3879614,2015-11-08,12,Torino,Inter Milan,Cristian Molinaro,7479.0,Torino,Left Wing Back,48,39,2,Right Foot,Open Play,Half Volley,,,,From Throw In,Blocked,0.019230962,103.4,27.2
3879614,2015-11-08,12,Torino,Inter Milan,Bruno da Silva Peres,6965.0,Torino,Right Wing Back,49,6,2,Left Foot,Open Play,Normal,,,,From Throw In,Saved,0.04709957,96.1,48.9
3879614,2015-11-08,12,Torino,Inter Milan,Fabio Quagliarella,7011.0,Torino,Right Center Forward,49,46,2,Right Foot,Open Play,Normal,True,,,Regular Play,Saved,0.048399005,102.0,55.9
3879614,2015-11-08,12,Torino,Inter Milan,Yuto Nagatomo,5690.0,Inter Milan,Left Wing Back,50,17,2,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.012623213,94.8,23.0
3879614,2015-11-08,12,Torino,Inter Milan,Cristian Molinaro,7479.0,Torino,Left Wing Back,63,42,2,Left Foot,Open Play,Normal,True,,,From Corner,Wayward,0.028153652,96.9,50.1
3879614,2015-11-08,12,Torino,Inter Milan,Geoffrey Kondogbia,6589.0,Inter Milan,Left Center Midfield,64,26,2,Right Foot,Open Play,Normal,,,True,From Goal Kick,Blocked,0.06644614,103.3,43.7
3879614,2015-11-08,12,Torino,Inter Milan,Fabio Quagliarella,7011.0,Torino,Right Center Forward,71,6,2,Right Foot,Open Play,Normal,,,True,From Throw In,Blocked,0.015523187,99.8,23.6
3879614,2015-11-08,12,Torino,Inter Milan,Fabio Quagliarella,7011.0,Torino,Right Center Forward,79,32,2,Left Foot,Open Play,Half Volley,,,True,From Throw In,Saved,0.059437975,111.4,30.3
3879614,2015-11-08,12,Torino,Inter Milan,Marco Benassi,7149.0,Torino,Right Center Midfield,79,57,2,Left Foot,Open Play,Normal,True,,,From Corner,Saved,0.03181981,101.2,26.9
3879614,2015-11-08,12,Torino,Inter Milan,Adem Ljajić,5587.0,Inter Milan,Right Center Forward,80,32,2,Right Foot,Open Play,Normal,,,True,From Keeper,Off T,0.09946648,103.1,30.3
3879614,2015-11-08,12,Torino,Inter Milan,Fabio Quagliarella,7011.0,Torino,Left Center Midfield,84,42,2,Right Foot,Open Play,Volley,True,,,From Throw In,Off T,0.017191092,88.8,44.7
3879614,2015-11-08,12,Torino,Inter Milan,Giuseppe Vives,40430.0,Torino,Center Defensive Midfield,87,1,2,Right Foot,Open Play,Normal,True,,,From Throw In,Saved,0.030225206,117.3,29.1
3879613,2015-11-08,12,Empoli,Juventus,Massimo Maccarone,40252.0,Empoli,Left Center Forward,4,22,1,Right Foot,Open Play,Normal,,,True,Regular Play,Blocked,0.020244157,90.0,28.9
3879613,2015-11-08,12,Empoli,Juventus,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,13,29,1,Right Foot,Open Play,Normal,True,,,Regular Play,Blocked,0.087013245,100.7,39.4
3879613,2015-11-08,12,Empoli,Juventus,Paul Pogba,20004.0,Juventus,Left Center Midfield,14,33,1,Right Foot,Open Play,Half Volley,,,,Regular Play,Off T,0.018004682,92.6,52.1
3879613,2015-11-08,12,Empoli,Juventus,Mario Mandžukić,5472.0,Juventus,Center Forward,15,45,1,Right Foot,Open Play,Volley,True,,,Regular Play,Off T,0.36819923,114.1,39.1
3879613,2015-11-08,12,Empoli,Juventus,Massimo Maccarone,40252.0,Empoli,Left Center Forward,18,44,1,Right Foot,Open Play,Normal,,,,Regular Play,Goal,0.04795817,95.3,45.5
3879613,2015-11-08,12,Empoli,Juventus,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,22,29,1,Left Foot,Open Play,Normal,,,,From Counter,Saved,0.03693479,98.1,33.6
3879613,2015-11-08,12,Empoli,Juventus,Massimo Maccarone,40252.0,Empoli,Left Center Forward,23,1,1,Left Foot,Open Play,Normal,,,,Regular Play,Blocked,0.036491185,105.4,25.5
3879613,2015-11-08,12,Empoli,Juventus,Mario Mandžukić,5472.0,Juventus,Center Forward,31,4,1,Right Foot,Open Play,Half Volley,,,,From Throw In,Goal,0.20798233,111.8,40.2
3879613,2015-11-08,12,Empoli,Juventus,Manuel Pucciarelli,7054.0,Empoli,Right Center Forward,33,41,1,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.009087107,103.3,21.2
3879613,2015-11-08,12,Empoli,Juventus,Leandro Daniel Paredes,16308.0,Empoli,Left Center Midfield,34,41,1,Right Foot,Open Play,Normal,True,,,From Free Kick,Off T,0.016653681,87.1,48.3
3879613,2015-11-08,12,Empoli,Juventus,Patrice Evra,20008.0,Juventus,Left Back,37,32,1,Head,Open Play,Normal,,,,From Corner,Goal,0.031032491,107.5,39.0
3879613,2015-11-08,12,Empoli,Juventus,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,44,3,1,Right Foot,Open Play,Normal,,,,From Free Kick,Blocked,0.025506191,89.6,38.8
3879613,2015-11-08,12,Empoli,Juventus,Massimo Maccarone,40252.0,Empoli,Left Center Forward,44,5,1,Right Foot,Open Play,Half Volley,,,,From Free Kick,Off T,0.010178393,98.5,58.1
3879613,2015-11-08,12,Empoli,Juventus,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,46,6,2,Right Foot,Open Play,Half Volley,True,,,Regular Play,Saved,0.11986172,104.0,32.8
3879613,2015-11-08,12,Empoli,Juventus,Mario Mandžukić,5472.0,Juventus,Center Forward,52,42,2,Right Foot,Open Play,Half Volley,True,,,From Free Kick,Off T,0.0115293665,98.5,60.6
3879613,2015-11-08,12,Empoli,Juventus,Riccardo Saponara,7150.0,Empoli,Center Attacking Midfield,60,45,2,Left Foot,Open Play,Backheel,True,,,From Free Kick,Blocked,0.054120053,111.0,37.3
3879613,2015-11-08,12,Empoli,Juventus,Paul Pogba,20004.0,Juventus,Left Center Midfield,71,1,2,Right Foot,Open Play,Normal,,,True,From Throw In,Off T,0.008749014,96.3,18.9
3879613,2015-11-08,12,Empoli,Juventus,Claudio Marchisio,8294.0,Juventus,Center Defensive Midfield,72,44,2,Left Foot,Open Play,Half Volley,True,,,From Free Kick,Off T,0.014182657,88.3,37.1
3879613,2015-11-08,12,Empoli,Juventus,Stephan Lichtsteiner,5541.0,Juventus,Right Wing Back,83,7,2,Right Foot,Open Play,Half Volley,True,,,From Free Kick,Saved,0.38121843,114.3,42.8
3879613,2015-11-08,12,Empoli,Juventus,Mario Mandžukić,5472.0,Juventus,Right Center Forward,83,9,2,Right Foot,Open Play,Normal,True,,,From Free Kick,Post,0.33030617,112.6,44.5
3879613,2015-11-08,12,Empoli,Juventus,Paulo Bruno Exequiel Dybala,5743.0,Juventus,Left Center Forward,83,11,2,Left Foot,Open Play,Normal,,,True,From Free Kick,Goal,0.45370695,113.1,37.7
3879613,2015-11-08,12,Empoli,Juventus,Marcel Büchel,8187.0,Empoli,Left Center Midfield,87,34,2,Left Foot,Open Play,Normal,,,,Regular Play,Saved,0.026157957,91.1,39.6
3879613,2015-11-08,12,Empoli,Juventus,Mario Mandžukić,5472.0,Juventus,Right Center Forward,89,21,2,Left Foot,Open Play,Volley,True,,,Regular Play,Off T,0.15834656,110.3,36.1
3879612,2015-11-08,12,Frosinone,Genoa,Federico Dionisi,24235.0,Frosinone,Left Center Forward,1,55,1,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.01681792,87.3,46.2
3879612,2015-11-08,12,Frosinone,Genoa,Alberto Facundo Costa,26728.0,Genoa,Left Defensive Midfield,4,36,1,Left Foot,Open Play,Normal,,,,From Keeper,Blocked,0.019789293,88.7,31.9
3879612,2015-11-08,12,Frosinone,Genoa,Leonardo Pavoletti,8180.0,Genoa,Center Forward,5,28,1,Right Foot,Open Play,Normal,True,,,Regular Play,Goal,0.37186426,114.7,44.2
3879612,2015-11-08,12,Frosinone,Genoa,Federico Dionisi,24235.0,Frosinone,Left Center Forward,11,38,1,Left Foot,Open Play,Normal,,,,From Throw In,Off T,0.023178251,90.9,39.5
3879612,2015-11-08,12,Frosinone,Genoa,Aleandro Rosi,7462.0,Frosinone,Right Back,13,3,1,Right Foot,Open Play,Overhead Kick,True,,,From Free Kick,Off T,0.057788733,112.0,51.4
3879612,2015-11-08,12,Frosinone,Genoa,Daniel Ciofani,13613.0,Frosinone,Right Center Forward,15,25,1,Right Foot,Open Play,Half Volley,,,True,From Corner,Saved,0.08142842,111.3,48.7
3879612,2015-11-08,12,Frosinone,Genoa,Danilo Soddimo,11608.0,Frosinone,Left Midfield,15,48,1,Right Foot,Open Play,Half Volley,True,,,From Corner,Off T,0.03623399,100.0,32.9
3879612,2015-11-08,12,Frosinone,Genoa,Diogo José Rosário Gomes Figueiras,10881.0,Genoa,Right Wing Back,18,56,1,Left Foot,Open Play,Normal,,,,Regular Play,Blocked,0.029371914,105.6,56.9
3879612,2015-11-08,12,Frosinone,Genoa,Darko Lazović,7145.0,Genoa,Right Wing,21,26,1,Left Foot,Open Play,Normal,,,,Regular Play,Saved,0.07062592,104.6,53.8
3879612,2015-11-08,12,Frosinone,Genoa,Mirko Gori,20636.0,Frosinone,Right Defensive Midfield,27,33,1,Right Foot,Open Play,Normal,True,,True,From Throw In,Off T,0.024649076,91.9,34.2
3879612,2015-11-08,12,Frosinone,Genoa,Leonardo Blanchard,387847.0,Frosinone,Left Center Back,30,6,1,Right Foot,Open Play,Overhead Kick,True,,,From Free Kick,Wayward,0.06946684,109.7,33.3
3879612,2015-11-08,12,Frosinone,Genoa,Leonardo Blanchard,387847.0,Frosinone,Left Center Back,30,8,1,Right Foot,Open Play,Volley,True,,,From Free Kick,Goal,0.056276716,107.7,35.6
3879612,2015-11-08,12,Frosinone,Genoa,Aleandro Rosi,7462.0,Frosinone,Right Back,35,18,1,Right Foot,Open Play,Normal,,,,From Corner,Blocked,0.02176249,100.8,53.8
3879612,2015-11-08,12,Frosinone,Genoa,Leonardo Blanchard,387847.0,Frosinone,Left Center Back,37,1,1,Left Foot,Open Play,Normal,True,,,From Free Kick,Blocked,0.064163074,101.8,40.5
3879612,2015-11-08,12,Frosinone,Genoa,Modibo Diakité,174418.0,Frosinone,Right Center Back,37,2,1,Left Foot,Open Play,Volley,True,,,From Free Kick,Goal,0.5048923,113.9,38.3
3879612,2015-11-08,12,Frosinone,Genoa,Leonardo Pavoletti,8180.0,Genoa,Center Forward,40,36,1,Right Foot,Open Play,Normal,True,,,Regular Play,Wayward,0.07239654,103.4,42.9
3879612,2015-11-08,12,Frosinone,Genoa,Alberto Facundo Costa,26728.0,Genoa,Left Defensive Midfield,55,26,2,Left Foot,Open Play,Half Volley,True,,,From Corner,Off T,0.020192072,93.7,37.5
3879612,2015-11-08,12,Frosinone,Genoa,Luca Paganini,23470.0,Frosinone,Right Midfield,60,14,2,Right Foot,Open Play,Half Volley,True,,,Regular Play,Off T,0.037102196,106.6,55.7
3879612,2015-11-08,12,Frosinone,Genoa,Danilo Soddimo,11608.0,Frosinone,Left Midfield,63,8,2,Left Foot,Open Play,Half Volley,True,,True,From Goal Kick,Blocked,0.02697757,101.6,26.3
3879612,2015-11-08,12,Frosinone,Genoa,Mirko Gori,20636.0,Frosinone,Right Defensive Midfield,65,39,2,Left Foot,Open Play,Half Volley,,,,From Free Kick,Saved,0.014140676,97.7,57.3
3879612,2015-11-08,12,Frosinone,Genoa,Darko Lazović,7145.0,Genoa,Right Midfield,68,5,2,Right Foot,Free Kick,Normal,,,,From Free Kick,Post,0.092769876,99.8,41.7
3879612,2015-11-08,12,Frosinone,Genoa,Diego Sebastián Laxalt Suárez,5717.0,Genoa,Left Back,71,8,2,Head,Open Play,Normal,,,,From Throw In,Off T,0.052286047,111.6,32.2
3879612,2015-11-08,12,Frosinone,Genoa,Serge Gakpé,3556.0,Genoa,Left Midfield,74,32,2,Right Foot,Open Play,Normal,True,,True,Regular Play,Goal,0.7456128,118.3,37.1
3879612,2015-11-08,12,Frosinone,Genoa,Mirko Gori,20636.0,Frosinone,Right Defensive Midfield,75,38,2,Right Foot,Open Play,Half Volley,,,,From Kick Off,Wayward,0.010564475,93.4,55.9
3879612,2015-11-08,12,Frosinone,Genoa,Darko Lazović,7145.0,Genoa,Right Midfield,76,48,2,Right Foot,Open Play,Half Volley,,,True,From Goal Kick,Off T,0.00991616,94.6,58.6
3879612,2015-11-08,12,Frosinone,Genoa,Federico Dionisi,24235.0,Frosinone,Left Center Forward,84,0,2,Head,Open Play,Normal,,,True,From Throw In,Saved,0.057680327,109.9,40.0
3879612,2015-11-08,12,Frosinone,Genoa,Robert Gucher,30911.0,Frosinone,Left Defensive Midfield,86,18,2,Right Foot,Open Play,Half Volley,True,,,From Free Kick,Off T,0.0068200845,94.4,60.4
3879612,2015-11-08,12,Frosinone,Genoa,Daniel Ciofani,13613.0,Frosinone,Right Center Forward,91,10,2,Head,Open Play,Normal,,,,From Free Kick,Off T,0.03520635,108.4,48.9
3879611,2015-11-08,12,Palermo,Chievo,Valter Birsa,7045.0,Chievo,Center Attacking Midfield,4,59,1,Left Foot,Open Play,Half Volley,True,,,Regular Play,Off T,0.051457714,101.9,31.7
3879611,2015-11-08,12,Palermo,Chievo,Lucas Nahuel Castro,7049.0,Chievo,Right Center Midfield,8,10,1,Left Foot,Open Play,Half Volley,True,,True,Regular Play,Off T,0.21796925,107.7,35.7
3879611,2015-11-08,12,Palermo,Chievo,Lucas Nahuel Castro,7049.0,Chievo,Right Center Midfield,10,7,1,Head,Open Play,Normal,,,True,From Corner,Off T,0.08390393,112.8,35.5
3879611,2015-11-08,12,Palermo,Chievo,Perparim Hetemaj,7046.0,Chievo,Left Center Midfield,18,58,1,Right Foot,Open Play,Normal,,,True,Regular Play,Saved,0.07954609,106.7,27.0
3879611,2015-11-08,12,Palermo,Chievo,Valter Birsa,7045.0,Chievo,Center Attacking Midfield,24,42,1,Left Foot,Open Play,Normal,,,,Regular Play,Blocked,0.030143091,99.0,54.0
3879611,2015-11-08,12,Palermo,Chievo,Valter Birsa,7045.0,Chievo,Center Attacking Midfield,24,51,1,Head,Open Play,Diving Header,,,,Regular Play,Off T,0.19668432,109.3,41.0
3879611,2015-11-08,12,Palermo,Chievo,Franco Damián Vázquez,6719.0,Palermo,Right Attacking Midfield,25,55,1,Left Foot,Open Play,Normal,,,True,From Throw In,Off T,0.025648318,92.2,40.4
3879611,2015-11-08,12,Palermo,Chievo,Achraf Lazaar,10032.0,Palermo,Left Back,28,50,1,Left Foot,Open Play,Normal,,,,From Goal Kick,Off T,0.0069144974,91.3,20.9
3879611,2015-11-08,12,Palermo,Chievo,Ivan Radovanović,7042.0,Chievo,Center Defensive Midfield,32,19,1,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.013193413,84.3,38.9
3879611,2015-11-08,12,Palermo,Chievo,Robin Quaison,8552.0,Palermo,Left Attacking Midfield,33,54,1,Right Foot,Open Play,Normal,True,,,From Corner,Off T,0.038699746,99.1,49.9
3879611,2015-11-08,12,Palermo,Chievo,Perparim Hetemaj,7046.0,Chievo,Left Center Midfield,43,52,1,Right Foot,Open Play,Half Volley,,,,From Throw In,Off T,0.028199619,98.6,29.2
3879611,2015-11-08,12,Palermo,Chievo,Alberto Gilardino,38389.0,Palermo,Center Forward,46,19,2,Left Foot,Open Play,Normal,,,True,From Throw In,Saved,0.080591746,105.0,47.8
3879611,2015-11-08,12,Palermo,Chievo,Oscar Hiljemark,5605.0,Palermo,Right Center Midfield,47,9,2,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.026383046,94.2,51.3
3879611,2015-11-08,12,Palermo,Chievo,Alberto Gilardino,38389.0,Palermo,Center Forward,51,26,2,Head,Open Play,Normal,,True,True,From Free Kick,Wayward,0.08871405,111.7,35.0
3879611,2015-11-08,12,Palermo,Chievo,Alberto Paloschi,6950.0,Chievo,Right Center Forward,56,23,2,Right Foot,Open Play,Normal,,True,True,From Goal Kick,Off T,0.3811946,106.1,39.3
3879611,2015-11-08,12,Palermo,Chievo,Andrea Rispoli,30769.0,Palermo,Right Back,58,46,2,Right Foot,Open Play,Normal,True,,,From Throw In,Wayward,0.0103064375,95.2,57.7
3879611,2015-11-08,12,Palermo,Chievo,Ivaylo Chochev,40349.0,Palermo,Left Center Midfield,61,30,2,Left Foot,Open Play,Half Volley,True,,True,From Throw In,Blocked,0.03465824,110.5,28.8
3879611,2015-11-08,12,Palermo,Chievo,Robin Quaison,8552.0,Palermo,Left Attacking Midfield,63,16,2,Right Foot,Open Play,Normal,True,,,From Free Kick,Saved,0.040224604,99.1,48.0
3879611,2015-11-08,12,Palermo,Chievo,Franco Damián Vázquez,6719.0,Palermo,Right Attacking Midfield,63,45,2,Left Foot,Open Play,Volley,True,,,From Corner,Off T,0.041833792,102.0,31.8
3879611,2015-11-08,12,Palermo,Chievo,Alberto Gilardino,38389.0,Palermo,Center Forward,70,22,2,Head,Open Play,Normal,,,,From Corner,Goal,0.45007622,117.0,39.3
3879611,2015-11-08,12,Palermo,Chievo,Sergio Pellissier,8644.0,Chievo,Left Center Forward,72,40,2,Head,Open Play,Normal,,,True,From Corner,Saved,0.083163895,111.8,40.2
3879611,2015-11-08,12,Palermo,Chievo,Alberto Paloschi,6950.0,Chievo,Right Center Forward,76,37,2,Right Foot,Open Play,Normal,,,True,From Throw In,Wayward,0.077086784,115.3,47.9
3879611,2015-11-08,12,Palermo,Chievo,Sergio Pellissier,8644.0,Chievo,Left Center Forward,79,37,2,Right Foot,Open Play,Half Volley,True,,,From Corner,Blocked,0.06868203,109.2,29.5
3879611,2015-11-08,12,Palermo,Chievo,Franco Damián Vázquez,6719.0,Palermo,Center Attacking Midfield,80,47,2,Left Foot,Open Play,Normal,,,,From Counter,Blocked,0.032907985,93.8,35.7
3879611,2015-11-08,12,Palermo,Chievo,Alberto Gilardino,38389.0,Palermo,Center Forward,82,38,2,Right Foot,Open Play,Volley,True,,,From Corner,Off T,0.04964286,117.1,49.5
3879611,2015-11-08,12,Palermo,Chievo,Franco Damián Vázquez,6719.0,Palermo,Center Attacking Midfield,86,26,2,Left Foot,Open Play,Normal,,,True,Regular Play,Off T,0.027606497,94.8,36.2
3879611,2015-11-08,12,Palermo,Chievo,Simone Pepe,40247.0,Chievo,Right Midfield,93,23,2,Right Foot,Open Play,Half Volley,,,True,From Throw In,Saved,0.040086735,111.8,54.6
3879610,2015-11-08,12,AS Roma,Lazio,Edin Džeko,6973.0,AS Roma,Center Forward,9,21,1,Right Foot,Penalty,Normal,,,,Other,Goal,0.7835,108.1,40.1
3879610,2015-11-08,12,AS Roma,Lazio,Antonio Candreva,7776.0,Lazio,Right Wing,10,27,1,Right Foot,Open Play,Half Volley,True,,True,From Kick Off,Off T,0.053290114,108.8,54.8
3879610,2015-11-08,12,AS Roma,Lazio,Lucas Digne,6849.0,AS Roma,Left Back,21,45,1,Left Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.06153917,101.4,54.0
3879610,2015-11-08,12,AS Roma,Lazio,William Vainqueur,23241.0,AS Roma,Left Defensive Midfield,24,22,1,Left Foot,Open Play,Normal,,,True,From Free Kick,Blocked,0.034793384,96.6,32.8
3879610,2015-11-08,12,AS Roma,Lazio,Mohamed Salah,3531.0,AS Roma,Right Wing,24,24,1,Left Foot,Open Play,Volley,True,,,From Free Kick,Wayward,0.028355725,96.8,50.1
3879610,2015-11-08,12,AS Roma,Lazio,Felipe Anderson Pereira Gomes,8172.0,Lazio,Left Wing,25,23,1,Right Foot,Open Play,Normal,,,,From Free Kick,Post,0.040853627,91.0,45.8
3879610,2015-11-08,12,AS Roma,Lazio,Radja Nainggolan,6962.0,AS Roma,Right Defensive Midfield,28,35,1,Right Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.0061224187,83.2,36.5
3879610,2015-11-08,12,AS Roma,Lazio,Filip Đorđević,11427.0,Lazio,Center Forward,31,44,1,Right Foot,Open Play,Normal,True,,True,From Throw In,Blocked,0.1956545,115.5,34.1
3879610,2015-11-08,12,AS Roma,Lazio,Iago Falqué Silva,7468.0,AS Roma,Center Attacking Midfield,36,11,1,Left Foot,Open Play,Normal,,,,From Free Kick,Blocked,0.016236594,89.7,35.9
3879610,2015-11-08,12,AS Roma,Lazio,Gervais Lombe Yao Kouassi,15818.0,AS Roma,Left Wing,36,53,1,Right Foot,Open Play,Normal,,,,From Free Kick,Wayward,0.23619018,112.1,51.5
3879610,2015-11-08,12,AS Roma,Lazio,Edin Džeko,6973.0,AS Roma,Center Forward,36,53,1,Left Foot,Open Play,Normal,,,True,From Free Kick,Off T,0.8806684,114.1,40.4
3879610,2015-11-08,12,AS Roma,Lazio,Radja Nainggolan,6962.0,AS Roma,Right Defensive Midfield,39,8,1,Right Foot,Open Play,Normal,,,,From Keeper,Post,0.00920529,94.8,57.2
3879610,2015-11-08,12,AS Roma,Lazio,Marco Parolo,8173.0,Lazio,Right Center Midfield,45,50,2,Left Foot,Open Play,Half Volley,,,,From Throw In,Off T,0.03765797,110.2,24.7
3879610,2015-11-08,12,AS Roma,Lazio,Edin Džeko,6973.0,AS Roma,Center Forward,55,19,2,Right Foot,Open Play,Normal,,,,Regular Play,Blocked,0.007486574,108.4,20.1
3879610,2015-11-08,12,AS Roma,Lazio,Edin Džeko,6973.0,AS Roma,Center Forward,60,48,2,Left Foot,Open Play,Normal,True,,,Regular Play,Off T,0.061917685,97.2,33.8
3879610,2015-11-08,12,AS Roma,Lazio,Gervais Lombe Yao Kouassi,15818.0,AS Roma,Left Wing,61,59,2,Right Foot,Open Play,Normal,,,True,From Counter,Goal,0.2790901,108.8,51.2
3879610,2015-11-08,12,AS Roma,Lazio,Antonio Candreva,7776.0,Lazio,Right Wing,70,49,2,Right Foot,Free Kick,Normal,,,,From Free Kick,Blocked,0.08703476,100.4,47.9
3879610,2015-11-08,12,AS Roma,Lazio,Radja Nainggolan,6962.0,AS Roma,Right Defensive Midfield,77,14,2,Right Foot,Open Play,Volley,True,,,From Throw In,Off T,0.013789799,95.5,55.3
3879610,2015-11-08,12,AS Roma,Lazio,Seydou Kéita,20169.0,AS Roma,Left Defensive Midfield,79,29,2,Left Foot,Open Play,Normal,True,,,Regular Play,Off T,0.20461722,105.0,34.3
3879610,2015-11-08,12,AS Roma,Lazio,Keita Baldé Diao,3145.0,Lazio,Left Wing,86,42,2,Right Foot,Open Play,Normal,,,True,Regular Play,Saved,0.07853444,105.1,29.3
3879610,2015-11-08,12,AS Roma,Lazio,Miroslav Klose,19286.0,Lazio,Center Forward,89,24,2,Right Foot,Open Play,Volley,True,,,From Keeper,Off T,0.5926694,113.9,37.9
3879607,2015-11-07,12,AC Milan,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,7,44,1,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.020635433,93.9,25.2
3879607,2015-11-07,12,AC Milan,Atalanta,Riccardo Montolivo,7166.0,AC Milan,Center Defensive Midfield,17,15,1,Right Foot,Open Play,Half Volley,True,,,From Corner,Wayward,0.034034133,98.3,47.4
3879607,2015-11-07,12,AC Milan,Atalanta,Carlos Arturo Bacca Ahumada,5688.0,AC Milan,Center Forward,20,44,1,Right Foot,Open Play,Normal,,,,From Free Kick,Blocked,0.12511513,111.8,33.5
3879607,2015-11-07,12,AC Milan,Atalanta,Gianpaolo Bellini,386607.0,Atalanta,Left Back,32,0,1,Left Foot,Open Play,Normal,,,,From Corner,Off T,0.007858294,92.6,21.9
3879607,2015-11-07,12,AC Milan,Atalanta,Gianpaolo Bellini,386607.0,Atalanta,Left Back,34,16,1,Right Foot,Open Play,Volley,True,,,From Free Kick,Blocked,0.019815408,95.8,41.6
3879607,2015-11-07,12,AC Milan,Atalanta,M''Baye Babacar Niang,5661.0,AC Milan,Left Wing,37,12,1,Right Foot,Open Play,Normal,,,True,From Throw In,Saved,0.012963496,108.7,22.6
3879607,2015-11-07,12,AC Milan,Atalanta,Juraj Kucka,10919.0,AC Milan,Right Center Midfield,37,21,1,Left Foot,Open Play,Normal,,,,Regular Play,Off T,0.015291577,84.2,51.1
3879607,2015-11-07,12,AC Milan,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,38,35,1,Right Foot,Open Play,Volley,True,,,From Throw In,Wayward,0.023638155,100.7,24.2
3879607,2015-11-07,12,AC Milan,Atalanta,M''Baye Babacar Niang,5661.0,AC Milan,Left Wing,50,25,2,Right Foot,Open Play,Normal,,,,From Throw In,Saved,0.04506612,102.3,27.0
3879607,2015-11-07,12,AC Milan,Atalanta,Mauricio Ricardo Pinilla Ferreira,36770.0,Atalanta,Center Forward,53,35,2,Right Foot,Open Play,Normal,,True,,Regular Play,Off T,0.015498846,108.8,58.4
3879607,2015-11-07,12,AC Milan,Atalanta,Maximiliano Nicol Moralez,12759.0,Atalanta,Right Wing,54,22,2,Right Foot,Open Play,Normal,,,,Regular Play,Off T,0.05557202,97.1,34.3
3879607,2015-11-07,12,AC Milan,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,58,36,2,Right Foot,Open Play,Normal,,,,From Counter,Blocked,0.06327388,104.7,31.6
3879607,2015-11-07,12,AC Milan,Atalanta,Marten de Roon,6994.0,Atalanta,Center Defensive Midfield,60,19,2,Right Foot,Open Play,Half Volley,,,,Regular Play,Off T,0.01998752,89.0,42.3
3879607,2015-11-07,12,AC Milan,Atalanta,Luca Cigarini,8420.0,Atalanta,Left Center Midfield,62,31,2,Head,Open Play,Normal,,,True,Regular Play,Saved,0.10983457,111.0,39.9
3879607,2015-11-07,12,AC Milan,Atalanta,Luca Cigarini,8420.0,Atalanta,Left Center Midfield,62,32,2,Left Foot,Open Play,Half Volley,True,,,Regular Play,Off T,0.50987685,115.2,41.8
3879607,2015-11-07,12,AC Milan,Atalanta,Maximiliano Nicol Moralez,12759.0,Atalanta,Right Wing,63,38,2,Right Foot,Open Play,Half Volley,True,,True,Regular Play,Saved,0.05460371,115.2,52.0
3879607,2015-11-07,12,AC Milan,Atalanta,Marten de Roon,6994.0,Atalanta,Center Defensive Midfield,64,29,2,Right Foot,Open Play,Half Volley,True,,True,From Corner,Off T,0.09755416,109.6,47.0
3879607,2015-11-07,12,AC Milan,Atalanta,Alberto Grassi,6952.0,Atalanta,Right Center Midfield,68,13,2,Left Foot,Open Play,Normal,True,,,Regular Play,Saved,0.12645373,105.5,37.7
3879607,2015-11-07,12,AC Milan,Atalanta,Mauricio Ricardo Pinilla Ferreira,36770.0,Atalanta,Center Forward,71,32,2,Head,Open Play,Normal,,,True,From Free Kick,Off T,0.070259035,111.4,36.4
3879607,2015-11-07,12,AC Milan,Atalanta,Alejandro Darío Gómez,7006.0,Atalanta,Left Wing,72,28,2,Left Foot,Open Play,Half Volley,True,,,Regular Play,Saved,0.03105111,112.8,23.9
